minimum_nights,number_of_reviews,availability_365,price
0.0024019215372297837,0.044515103338632754,0.0,0
0.0024019215372297837,0.0,0.0,0
0.0016012810248198558,0.004769475357710652,0.0,0
0.011208967173738989,0.030206677265500796,0.2904109589041096,0
0.0032025620496397116,0.003179650238473768,0.0,0
0.0016012810248198558,0.01907790143084261,0.0,0
0.0,0.0,0.0,0
0.0016012810248198558,0.0,0.0,0
0.0008006405124099279,0.006359300476947536,0.35342465753424657,0
0.0,0.0,0.6301369863013698,0
0.0,0.0,0.0410958904109589,0
0.0,0.0,0.08767123287671233,0
0.0016012810248198558,0.030206677265500796,0.6246575342465753,0
0.0,0.04769475357710652,0.7726027397260274,0
0.004803843074459567,0.001589825119236884,0.473972602739726,0
0.010408326661329063,0.0,0.0,0
0.0,0.003179650238473768,0.0,0
0.0032025620496397116,0.014308426073131956,0.0,0
0.0024019215372297837,0.007949125596184421,0.2684931506849315,0
0.023218574859887906,0.007949125596184421,0.8246575342465754,0
0.0032025620496397116,0.004769475357710652,0.0,0
0.0008006405124099279,0.07472178060413355,0.6821917808219178,0
0.0,0.0,0.4904109589041096,0
0.0008006405124099279,0.030206677265500796,0.8986301369863013,0
0.0008006405124099279,0.014308426073131956,0.7835616438356164,0
0.0,0.0,0.0,0
0.0040032025620496394,0.003179650238473768,0.9342465753424658,0
0.0024019215372297837,0.07154213036565978,0.5205479452054794,0
0.0008006405124099279,0.10174880763116058,0.5315068493150685,0
0.0008006405124099279,0.007949125596184421,1.0,0
0.0032025620496397116,0.07472178060413355,0.2493150684931507,0
0.0016012810248198558,0.003179650238473768,0.09863013698630137,0
0.011208967173738989,0.001589825119236884,0.0,0
0.0032025620496397116,0.004769475357710652,0.024657534246575342,0
0.0016012810248198558,0.08267090620031797,0.008219178082191782,0
0.0016012810248198558,0.15580286168521465,0.7616438356164383,0
0.0,0.004769475357710652,0.0,0
0.0008006405124099279,0.0,0.0136986301369863,0
0.004803843074459567,0.006359300476947536,0.2602739726027397,0
0.0,0.0,0.9945205479452055,0
0.0008006405124099279,0.009538950715421305,0.0,0
0.0,0.08267090620031797,0.9726027397260274,0
0.0,0.02384737678855326,0.4904109589041096,0
0.0008006405124099279,0.041335453100158986,0.20273972602739726,0
0.0024019215372297837,0.004769475357710652,0.0,0
0.023218574859887906,0.001589825119236884,0.0,0
0.010408326661329063,0.1399046104928458,0.4821917808219178,0
0.0008006405124099279,0.006359300476947536,0.0,0
0.0016012810248198558,0.0,0.0,0
0.0,0.05405405405405406,0.2547945205479452,0
0.0,0.02702702702702703,0.17534246575342466,0
0.0,0.0397456279809221,0.904109589041096,0
0.0,0.003179650238473768,0.0,0
0.0008006405124099279,0.06518282988871224,0.936986301369863,0
0.0,0.022257551669316377,0.3315068493150685,0
0.0,0.001589825119236884,0.0,0
0.0032025620496397116,0.0,0.0,0
0.0,0.2957074721780604,0.5452054794520548,0
0.0032025620496397116,0.0,0.0,0
0.0,0.015898251192368842,0.0,0
0.0,0.0,0.0,0
0.0024019215372297837,0.006359300476947536,0.0,0
0.0,0.004769475357710652,1.0,0
0.0,0.003179650238473768,0.0,0
0.0016012810248198558,0.05087440381558029,0.3863013698630137,0
0.0016012810248198558,0.0,0.0,0
0.0024019215372297837,0.003179650238473768,0.0,0
0.0008006405124099279,0.12718600953895073,0.9589041095890412,0
0.023218574859887906,0.0,0.12328767123287672,0
0.0008006405124099279,0.02702702702702703,0.008219178082191782,0
0.023218574859887906,0.0,0.904109589041096,0
0.0008006405124099279,0.08426073131955486,0.021917808219178082,0
0.0016012810248198558,0.0,0.852054794520548,0
0.0008006405124099279,0.001589825119236884,0.7287671232876712,0
0.0,0.05246422893481718,0.052054794520547946,0
0.0,0.03656597774244833,0.9972602739726028,0
0.0008006405124099279,0.006359300476947536,0.0,0
0.0008006405124099279,0.030206677265500796,0.5424657534246575,0
0.0,0.0,0.904109589041096,0
0.0016012810248198558,0.028616852146263912,0.0,0
0.0,0.006359300476947536,0.0,0
0.0016012810248198558,0.001589825119236884,0.3424657534246575,0
0.004803843074459567,0.009538950715421305,0.0,0
0.0008006405124099279,0.19554848966613675,0.16164383561643836,0
0.0016012810248198558,0.0,0.0,0
0.0,0.003179650238473768,0.6821917808219178,0
0.0,0.0,0.2273972602739726,0
0.0024019215372297837,0.05405405405405406,0.9315068493150686,0
0.0008006405124099279,0.017488076311605726,0.0,0
0.0,0.03497615262321145,0.3561643835616438,0
0.0,0.03497615262321145,0.6465753424657534,0
0.0016012810248198558,0.06041335453100159,0.8273972602739726,0
0.0016012810248198558,0.006359300476947536,0.2958904109589041,0
0.0008006405124099279,0.014308426073131956,0.0,0
0.0,0.006359300476947536,0.19452054794520549,0
0.0016012810248198558,0.007949125596184421,0.7698630136986302,0
0.0,0.009538950715421305,0.8849315068493151,0
0.023218574859887906,0.0,0.8931506849315068,0
0.0,0.004769475357710652,0.0,0
0.0008006405124099279,0.055643879173290944,0.6438356164383562,0
0.010408326661329063,0.001589825119236884,0.0,0
0.0008006405124099279,0.04769475357710652,0.008219178082191782,0
0.0,0.0,0.1178082191780822,0
0.0032025620496397116,0.006359300476947536,0.0,0
0.023218574859887906,0.003179650238473768,1.0,0
0.0,0.006359300476947536,0.9342465753424658,0
0.0,0.001589825119236884,0.9589041095890412,0
0.0,0.0906200317965024,0.8082191780821918,0
0.0,0.007949125596184421,0.0,0
0.0,0.02384737678855326,0.043835616438356165,0
0.0,0.2289348171701113,0.36712328767123287,0
0.0016012810248198558,0.07631160572337044,0.0,0
0.0016012810248198558,0.006359300476947536,0.0,0
0.0016012810248198558,0.006359300476947536,0.18904109589041096,0
0.0024019215372297837,0.19236883942766297,0.09041095890410959,0
0.0008006405124099279,0.009538950715421305,0.07945205479452055,0
0.0032025620496397116,0.06677265500794913,0.1726027397260274,0
0.0008006405124099279,0.007949125596184421,0.0,0
0.0016012810248198558,0.0,0.0,0
0.0016012810248198558,0.02702702702702703,0.0,0
0.0024019215372297837,0.0,0.2136986301369863,0
0.0,0.11287758346581876,0.2493150684931507,0
0.023218574859887906,0.012718600953895072,0.9616438356164384,0
0.023218574859887906,0.0397456279809221,0.936986301369863,0
0.008807045636509206,0.006359300476947536,0.3232876712328767,0
0.0008006405124099279,0.08108108108108109,0.40273972602739727,0
0.0024019215372297837,0.24324324324324326,0.3424657534246575,0
0.0008006405124099279,0.028616852146263912,0.0,0
0.055244195356285025,0.004769475357710652,0.0,0
0.0016012810248198558,0.11605723370429254,0.12054794520547946,0
0.023218574859887906,0.001589825119236884,0.016438356164383564,0
0.0040032025620496394,0.007949125596184421,0.1095890410958904,0
0.0,0.03815580286168522,0.19726027397260273,0
0.0,0.0,0.0,0
0.0032025620496397116,0.13036565977742448,0.0,0
0.0,0.25437201907790147,0.873972602739726,0
0.0016012810248198558,0.03497615262321145,0.0,0
0.0016012810248198558,0.04769475357710652,0.43561643835616437,0
0.0008006405124099279,0.0,0.0,0
0.0008006405124099279,0.055643879173290944,0.016438356164383564,0
0.0,0.001589825119236884,0.9945205479452055,0
0.0008006405124099279,0.033386327503974564,0.7452054794520548,0
0.023218574859887906,0.004769475357710652,0.852054794520548,0
0.004803843074459567,0.001589825119236884,0.4904109589041096,0
0.0016012810248198558,0.001589825119236884,0.0136986301369863,0
0.0,0.015898251192368842,0.0,0
0.010408326661329063,0.0,0.08493150684931507,0
0.0008006405124099279,0.07313195548489666,0.052054794520547946,0
0.0032025620496397116,0.07313195548489666,0.4767123287671233,0
0.0,0.0,0.4904109589041096,0
0.006405124099279423,0.011128775834658189,0.0,0
0.0016012810248198558,0.26073131955484896,0.07397260273972603,0
0.0,0.44515103338632755,0.673972602739726,0
0.0008006405124099279,0.004769475357710652,0.0,0
0.0008006405124099279,0.020667726550079493,0.7890410958904109,0
0.023218574859887906,0.006359300476947536,0.7452054794520548,0
0.0,0.001589825119236884,0.0,0
0.0008006405124099279,0.012718600953895072,0.0,0
0.0,0.05405405405405406,0.2054794520547945,0
0.024019215372297835,0.001589825119236884,0.4246575342465753,0
0.0016012810248198558,0.001589825119236884,0.14246575342465753,0
0.0016012810248198558,0.015898251192368842,0.2410958904109589,0
0.027221777421937546,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0906200317965024,0.1315068493150685,0
0.023218574859887906,0.009538950715421305,0.3698630136986301,0
0.0,0.017488076311605726,0.9506849315068493,0
0.0008006405124099279,0.007949125596184421,0.0,0
0.0032025620496397116,0.001589825119236884,0.0,0
0.023218574859887906,0.0,0.4,0
0.0008006405124099279,0.007949125596184421,0.0,0
0.0008006405124099279,0.003179650238473768,0.0,0
0.0008006405124099279,0.01907790143084261,0.052054794520547946,0
0.0,0.003179650238473768,0.0,0
0.0016012810248198558,0.0,0.0,0
0.0008006405124099279,0.001589825119236884,0.0,0
0.023218574859887906,0.0,0.0,0
0.0,0.0,0.0,0
0.024019215372297835,0.006359300476947536,0.8191780821917808,0
0.0008006405124099279,0.007949125596184421,0.0,0
0.0,0.022257551669316377,0.7452054794520548,0
0.004803843074459567,0.001589825119236884,0.0,0
0.0,0.1414944356120827,0.9753424657534246,0
0.0008006405124099279,0.003179650238473768,0.0,0
0.0016012810248198558,0.014308426073131956,0.0,0
0.0008006405124099279,0.020667726550079493,0.4383561643835616,0
0.007205764611689351,0.004769475357710652,0.0,0
0.0,0.04292527821939587,0.9945205479452055,0
0.0008006405124099279,0.007949125596184421,0.010958904109589041,0
0.0008006405124099279,0.006359300476947536,0.0,0
0.0008006405124099279,0.020667726550079493,0.0,0
0.0,0.08585055643879173,0.9342465753424658,0
0.0,0.003179650238473768,0.8246575342465754,0
0.004803843074459567,0.0,0.6958904109589041,0
0.0,0.0985691573926868,0.7068493150684931,0
0.0008006405124099279,0.0,0.008219178082191782,0
0.0016012810248198558,0.006359300476947536,0.0136986301369863,0
0.0,0.003179650238473768,0.0,0
0.0008006405124099279,0.033386327503974564,0.3424657534246575,0
0.0016012810248198558,0.0906200317965024,0.2547945205479452,0
0.0,0.007949125596184421,0.0,0
0.0016012810248198558,0.0,0.0,0
0.0016012810248198558,0.0,0.0,0
0.0008006405124099279,0.001589825119236884,0.0,0
0.010408326661329063,0.017488076311605726,0.9095890410958904,0
0.0016012810248198558,0.007949125596184421,0.8767123287671232,0
0.0008006405124099279,0.001589825119236884,0.9945205479452055,0
0.0,0.1494435612082671,0.5123287671232877,0
0.023218574859887906,0.006359300476947536,0.8246575342465754,0
0.0,0.001589825119236884,0.9287671232876712,0
0.0008006405124099279,0.06518282988871224,0.008219178082191782,0
0.0008006405124099279,0.1399046104928458,0.6109589041095891,0
0.0008006405124099279,0.06518282988871224,0.663013698630137,0
0.0,0.12400635930047696,1.0,0
0.0032025620496397116,0.0,0.0,0
0.0016012810248198558,0.0,0.0,0
0.0008006405124099279,0.001589825119236884,0.0,0
0.010408326661329063,0.0,0.0,0
0.0008006405124099279,0.007949125596184421,0.0,0
0.0,0.01907790143084261,0.0,0
0.0008006405124099279,0.007949125596184421,1.0,0
0.023218574859887906,0.001589825119236884,0.9616438356164384,0
0.0008006405124099279,0.0,0.0958904109589041,0
0.0,0.007949125596184421,0.0,0
0.0016012810248198558,0.1414944356120827,0.18082191780821918,0
0.0024019215372297837,0.009538950715421305,0.0,0
0.0,0.0,0.4849315068493151,0
0.0016012810248198558,0.046104928457869634,0.0410958904109589,0
0.0008006405124099279,0.0492845786963434,0.46301369863013697,0
0.0016012810248198558,0.003179650238473768,0.0,0
0.009607686148919135,0.003179650238473768,0.0,0
0.0016012810248198558,0.020667726550079493,0.0,0
0.0,0.001589825119236884,0.0,0
0.016012810248198558,0.0,0.0,0
0.0,0.009538950715421305,0.0,0
0.0016012810248198558,0.006359300476947536,0.0,0
0.0008006405124099279,0.08426073131955486,0.0,0
0.0016012810248198558,0.0699523052464229,0.17534246575342466,0
0.0016012810248198558,0.0492845786963434,0.0,0
0.0008006405124099279,0.004769475357710652,0.4328767123287671,0
0.0024019215372297837,0.009538950715421305,0.016438356164383564,0
0.0016012810248198558,0.01907790143084261,0.0,0
0.0,0.001589825119236884,0.0,0
0.0016012810248198558,0.009538950715421305,0.0027397260273972603,0
0.0008006405124099279,0.009538950715421305,0.0,0
0.007205764611689351,0.007949125596184421,0.0,0
0.0016012810248198558,0.001589825119236884,0.019178082191780823,0
0.0008006405124099279,0.0,0.005479452054794521,0
0.0,0.0,0.4904109589041096,0
0.0008006405124099279,0.003179650238473768,0.0,0
0.0016012810248198558,0.001589825119236884,0.0136986301369863,0
0.0008006405124099279,0.004769475357710652,0.0,0
0.07125700560448359,0.0,0.473972602739726,0
0.0008006405124099279,0.022257551669316377,0.0,0
0.0016012810248198558,0.02384737678855326,0.0,0
0.0,0.007949125596184421,0.08493150684931507,0
0.004803843074459567,0.001589825119236884,0.8575342465753425,0
0.0008006405124099279,0.1812400635930048,0.8602739726027397,0
0.0,0.030206677265500796,0.10136986301369863,0
0.0,0.007949125596184421,0.0,0
0.0,0.055643879173290944,1.0,0
0.0008006405124099279,0.1891891891891892,0.0,0
0.0008006405124099279,0.006359300476947536,0.07945205479452055,0
0.0,0.1796502384737679,0.7890410958904109,0
0.0,0.006359300476947536,0.0,0
0.0024019215372297837,0.003179650238473768,0.0,0
0.0016012810248198558,0.015898251192368842,0.0,0
0.0016012810248198558,0.007949125596184421,0.9917808219178083,0
0.0008006405124099279,0.08267090620031797,0.19726027397260273,0
0.0,0.10015898251192369,0.07945205479452055,0
0.0016012810248198558,0.012718600953895072,0.0,0
0.023218574859887906,0.006359300476947536,0.12876712328767123,0
0.0,0.0,0.0,0
0.0008006405124099279,0.011128775834658189,0.008219178082191782,0
0.0,0.11287758346581876,0.0958904109589041,0
0.0016012810248198558,0.02384737678855326,0.010958904109589041,0
0.004803843074459567,0.0397456279809221,0.9835616438356164,0
0.0016012810248198558,0.015898251192368842,0.0,0
0.0,0.0,0.0,0
0.0016012810248198558,0.0794912559618442,0.9643835616438357,0
0.0,0.009538950715421305,0.005479452054794521,0
0.0,0.001589825119236884,0.0,0
0.0,0.007949125596184421,0.9260273972602739,0
0.004803843074459567,0.02384737678855326,0.0,0
0.0,0.001589825119236884,0.0,0
0.0032025620496397116,0.0,0.0,0
0.004803843074459567,0.014308426073131956,0.9232876712328767,0
0.0008006405124099279,0.03497615262321145,0.12876712328767123,0
0.0,0.0,0.0,0
0.0008006405124099279,0.05882352941176471,0.0,0
0.0008006405124099279,0.009538950715421305,0.10684931506849316,0
0.0008006405124099279,0.006359300476947536,0.0,0
0.0008006405124099279,0.09697933227344993,0.11506849315068493,0
0.004803843074459567,0.0,0.0,0
0.0016012810248198558,0.004769475357710652,0.0,0
0.0008006405124099279,0.044515103338632754,0.0,0
0.0040032025620496394,0.0,0.0,0
0.0,0.0,0.0,0
0.0008006405124099279,0.004769475357710652,0.0,0
0.0,0.10651828298887123,0.021917808219178082,0
0.0,0.001589825119236884,0.0,0
0.0008006405124099279,0.022257551669316377,0.0,0
0.0016012810248198558,0.004769475357710652,0.0,0
0.023218574859887906,0.08267090620031797,0.8602739726027397,0
0.0008006405124099279,0.046104928457869634,0.1780821917808219,0
0.0,0.1812400635930048,0.4301369863013699,0
0.004803843074459567,0.003179650238473768,0.0,0
0.023218574859887906,0.004769475357710652,0.9287671232876712,0
0.027221777421937546,0.0,0.0,0
0.0040032025620496394,0.011128775834658189,0.010958904109589041,0
0.023218574859887906,0.0,0.23013698630136986,0
0.0008006405124099279,0.004769475357710652,0.7342465753424657,0
0.0008006405124099279,0.12877583465818762,0.016438356164383564,0
0.0016012810248198558,0.0,0.0,0
0.0016012810248198558,0.001589825119236884,0.7698630136986302,0
0.0032025620496397116,0.011128775834658189,0.0027397260273972603,0
0.0016012810248198558,0.0,0.9835616438356164,0
0.0008006405124099279,0.0,0.24657534246575344,0
0.0008006405124099279,0.006359300476947536,0.0,0
0.0008006405124099279,0.017488076311605726,0.016438356164383564,0
0.0,0.0,0.0,0
0.0008006405124099279,0.001589825119236884,0.0,0
0.024019215372297835,0.009538950715421305,0.8931506849315068,0
0.0016012810248198558,0.05087440381558029,0.2136986301369863,0
0.0024019215372297837,0.001589825119236884,0.0,0
0.0032025620496397116,0.08744038155802862,0.0,0
0.004803843074459567,0.004769475357710652,0.1178082191780822,0
0.023218574859887906,0.0,0.8356164383561644,0
0.0008006405124099279,0.004769475357710652,0.9972602739726028,0
0.0008006405124099279,0.001589825119236884,0.0,0
0.007205764611689351,0.0,0.0,0
0.0032025620496397116,0.001589825119236884,1.0,0
0.0016012810248198558,0.003179650238473768,0.0,0
0.0016012810248198558,0.011128775834658189,0.3589041095890411,0
0.0016012810248198558,0.08108108108108109,0.7561643835616438,0
0.007205764611689351,0.0,0.0,0
0.023218574859887906,0.001589825119236884,0.3041095890410959,0
0.004803843074459567,0.0,0.0,0
0.0008006405124099279,0.028616852146263912,0.0136986301369863,0
0.0008006405124099279,0.05882352941176471,0.6273972602739726,0
0.0032025620496397116,0.0,0.1178082191780822,0
0.023218574859887906,0.001589825119236884,0.5972602739726027,0
0.020016012810248198,0.09220985691573927,0.35342465753424657,0
0.0,0.2273449920508744,0.7726027397260274,0
0.0016012810248198558,0.001589825119236884,0.16164383561643836,0
0.0024019215372297837,0.017488076311605726,0.7095890410958904,0
0.0016012810248198558,0.17011128775834658,0.27123287671232876,0
0.0,0.07790143084260732,0.06575342465753425,0
0.0008006405124099279,0.01907790143084261,0.9945205479452055,0
0.0,0.006359300476947536,0.0,0
0.004803843074459567,0.01907790143084261,0.008219178082191782,0
0.0024019215372297837,0.020667726550079493,0.0,0
0.0,0.004769475357710652,0.0,0
0.0016012810248198558,0.10015898251192369,0.8849315068493151,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0032025620496397116,0.07313195548489666,0.6246575342465753,0
0.0016012810248198558,0.0397456279809221,0.0,0
0.0008006405124099279,0.01907790143084261,0.008219178082191782,0
0.29143314651721375,0.006359300476947536,0.8356164383561644,0
0.0024019215372297837,0.03815580286168522,0.4301369863013699,0
0.0032025620496397116,0.02702702702702703,0.32602739726027397,0
0.023218574859887906,0.0,0.7397260273972602,0
0.0008006405124099279,0.0,0.7671232876712328,0
0.0016012810248198558,0.001589825119236884,0.0,0
0.0008006405124099279,0.02384737678855326,0.0547945205479452,0
0.0,0.0,0.18082191780821918,0
0.023218574859887906,0.0,0.9972602739726028,0
0.0024019215372297837,0.001589825119236884,1.0,0
0.0,0.0,0.0,0
0.010408326661329063,0.028616852146263912,0.3506849315068493,0
0.0016012810248198558,0.0,0.8054794520547945,0
0.0,0.02702702702702703,0.18356164383561643,0
0.0016012810248198558,0.0,0.030136986301369864,0
0.0008006405124099279,0.004769475357710652,0.9972602739726028,0
0.023218574859887906,0.0,0.8493150684931506,0
0.0016012810248198558,0.07790143084260732,0.5917808219178082,0
0.0008006405124099279,0.001589825119236884,0.024657534246575342,0
0.004803843074459567,0.004769475357710652,0.9534246575342465,0
0.023218574859887906,0.004769475357710652,0.5835616438356165,0
0.0008006405124099279,0.16375198728139906,0.2,0
0.005604483586869495,0.009538950715421305,0.0,0
0.0008006405124099279,0.011128775834658189,0.28493150684931506,0
0.0016012810248198558,0.12082670906200318,0.7698630136986302,0
0.0016012810248198558,0.01907790143084261,0.0,0
0.004803843074459567,0.055643879173290944,0.8931506849315068,0
0.0016012810248198558,0.10810810810810811,0.8191780821917808,0
0.0,0.10015898251192369,0.9753424657534246,0
0.0,0.0,0.9972602739726028,0
0.0,0.003179650238473768,0.0,0
0.0008006405124099279,0.3275039745627981,0.0,0
0.0008006405124099279,0.0,0.9780821917808219,0
0.006405124099279423,0.003179650238473768,0.03287671232876713,0
0.0032025620496397116,0.041335453100158986,0.8904109589041096,0
0.0,0.004769475357710652,0.0,0
0.0,0.01907790143084261,0.7863013698630137,0
0.0,0.29093799682034976,0.0027397260273972603,0
0.0008006405124099279,0.020667726550079493,0.1780821917808219,0
0.0008006405124099279,0.05246422893481718,0.12876712328767123,0
0.0,0.001589825119236884,0.0,0
0.0,0.0,0.9863013698630138,0
0.023218574859887906,0.0,1.0,0
0.0008006405124099279,0.1796502384737679,0.9123287671232877,0
0.0,0.003179650238473768,0.0,0
0.0008006405124099279,0.001589825119236884,0.0,0
0.0032025620496397116,0.0,0.0,0
0.0016012810248198558,0.003179650238473768,0.005479452054794521,0
0.0,0.006359300476947536,0.0,0
0.023218574859887906,0.0,0.4273972602739726,0
0.0008006405124099279,0.3179650238473768,0.5534246575342466,0
0.0016012810248198558,0.001589825119236884,0.24657534246575344,0
0.015212169735788629,0.004769475357710652,0.0958904109589041,0
0.0,0.21303656597774245,0.4821917808219178,0
0.0,0.009538950715421305,0.0,0
0.0008006405124099279,0.009538950715421305,0.0027397260273972603,0
0.008807045636509206,0.04292527821939587,0.03561643835616438,0
0.0016012810248198558,0.001589825119236884,0.25753424657534246,0
0.0,0.001589825119236884,0.0,0
0.0,0.007949125596184421,0.9232876712328767,0
0.0040032025620496394,0.001589825119236884,0.0,0
0.0008006405124099279,0.001589825119236884,0.0,0
0.0008006405124099279,0.015898251192368842,0.0,0
0.015212169735788629,0.011128775834658189,0.936986301369863,0
0.0,0.001589825119236884,0.8191780821917808,0
0.0016012810248198558,0.003179650238473768,0.0,0
0.0008006405124099279,0.007949125596184421,0.0,0
0.023218574859887906,0.0,0.8684931506849315,0
0.0016012810248198558,0.003179650238473768,0.7726027397260274,0
0.0008006405124099279,0.06200317965023848,0.052054794520547946,0
0.0032025620496397116,0.007949125596184421,0.0,0
0.004803843074459567,0.001589825119236884,0.12328767123287672,0
0.0008006405124099279,0.012718600953895072,0.14246575342465753,0
0.023218574859887906,0.0,0.547945205479452,0
0.0,0.011128775834658189,0.6410958904109589,0
0.0016012810248198558,0.014308426073131956,0.1863013698630137,0
0.0,0.001589825119236884,0.3424657534246575,0
0.0,0.015898251192368842,0.0,0
0.0032025620496397116,0.001589825119236884,0.684931506849315,0
0.0024019215372297837,0.006359300476947536,0.1780821917808219,0
0.0,0.0492845786963434,0.25753424657534246,0
0.0,0.03656597774244833,0.038356164383561646,0
0.0,0.10810810810810811,0.8191780821917808,0
0.0,0.05087440381558029,0.0136986301369863,0
0.0024019215372297837,0.006359300476947536,0.0,0
0.0,0.006359300476947536,1.0,0
0.0,0.001589825119236884,0.0,0
0.0,0.031796502384737683,0.18356164383561643,0
0.0,0.06518282988871224,0.3972602739726027,0
0.0008006405124099279,0.001589825119236884,0.24383561643835616,0
0.004803843074459567,0.014308426073131956,0.39452054794520547,0
0.02241793434747798,0.0,0.936986301369863,0
0.0024019215372297837,0.02702702702702703,0.024657534246575342,0
0.0008006405124099279,0.001589825119236884,0.0,0
0.023218574859887906,0.0,0.9534246575342465,0
0.0,0.05405405405405406,0.3643835616438356,0
0.0008006405124099279,0.21780604133545312,0.8684931506849315,0
0.023218574859887906,0.0,0.0,0
0.0008006405124099279,0.0,0.9753424657534246,0
0.0032025620496397116,0.009538950715421305,0.0,0
0.0,0.0,0.0,0
0.004803843074459567,0.004769475357710652,0.0,0
0.004803843074459567,0.0,0.016438356164383564,0
0.0,0.0,0.0,0
0.0008006405124099279,0.001589825119236884,0.4575342465753425,0
0.0016012810248198558,0.046104928457869634,0.016438356164383564,0
0.0008006405124099279,0.009538950715421305,0.16712328767123288,0
0.0,0.011128775834658189,0.38082191780821917,0
0.010408326661329063,0.0,0.06301369863013699,0
0.008006405124099277,0.04292527821939587,0.5808219178082192,0
0.0032025620496397116,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.04769475357710652,0.016438356164383564,0
0.0024019215372297837,0.003179650238473768,0.0,0
0.0008006405124099279,0.012718600953895072,0.0,0
0.0024019215372297837,0.0,0.0,0
0.0008006405124099279,0.022257551669316377,0.043835616438356165,0
0.021617293835068052,0.07790143084260732,0.8575342465753425,0
0.0,0.012718600953895072,0.20273972602739726,0
0.0008006405124099279,0.0,0.9972602739726028,0
0.0,0.012718600953895072,0.936986301369863,0
0.0,0.02384737678855326,0.0,0
0.0016012810248198558,0.37201907790143085,0.8438356164383561,0
0.0,0.009538950715421305,0.0,0
0.0,0.003179650238473768,0.3643835616438356,0
0.0016012810248198558,0.015898251192368842,0.0,0
0.0016012810248198558,0.011128775834658189,0.0,0
0.0016012810248198558,0.0,0.3835616438356164,0
0.0,0.0,0.0,0
0.0024019215372297837,0.04769475357710652,0.0,0
0.0008006405124099279,0.0,0.0,0
0.0008006405124099279,0.0,0.0,0
0.0032025620496397116,0.01907790143084261,0.18356164383561643,0
0.0,0.0397456279809221,0.8684931506849315,0
0.0,0.001589825119236884,0.043835616438356165,0
0.0,0.26232114467408585,1.0,0
0.023218574859887906,0.0,0.947945205479452,0
0.0008006405124099279,0.5548489666136726,0.03561643835616438,0
0.0016012810248198558,0.044515103338632754,0.0,0
0.0,0.025437201907790145,0.9616438356164384,0
0.0016012810248198558,0.397456279809221,0.3041095890410959,0
0.03522818254603683,0.004769475357710652,0.057534246575342465,0
0.0008006405124099279,0.07472178060413355,0.0,0
0.0008006405124099279,0.12241653418124007,0.7232876712328767,0
